ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
17609,0,324,7.300000190734863,12,1.5299999713897705,13.529999732971191,-94.70833333333336,44.041666666666686
17610,0,353,6.5,11.800000190734863,4.110000133514404,13.039999961853027,-94.54166666666669,45.041666666666686
17611,0,705,-5.800000190734863,11.899999618530273,55.060001373291016,8.859999656677246,-139.29166666666669,63.208333333333364
17612,0,284,10.399999618530273,11.899999618530273,5.110000133514404,12.880000114440918,-82.875,40.125
17613,0,1905,8.5,17.600000381469727,35.61000061035156,10.380000114440918,-113.79166666666669,38.875
17614,0,2123,-9,10.899999618530273,119.26000213623047,8.300000190734863,-141.125,61.458333333333364
17615,0,2387,15.800000190734863,16.799999237060547,13.59000015258789,11.729999542236328,-97.79166666666669,19.208333333333343
17616,0,98,17.5,12.800000190734863,6.989999771118164,12.319999694824219,-94.20833333333336,33.125
17617,0,558,7.099999904632568,11.600000381469727,33.599998474121094,10.180000305175781,-76.875,41.791666666666686
17618,0,632,12.699999809265137,14,48.15999984741211,9.770000457763672,-83.875,34.95833333333335
17619,0,2827,1.2999999523162842,14.600000381469727,55.209999084472656,9.260000228881836,-106.625,40.95833333333336
17620,0,56,23.399999618530273,12.100000381469727,1.5499999523162842,13.600000381469727,-98.20833333333336,25.625
17621,0,302,1.5,11.899999618530273,9.149999618530273,11.869999885559082,-79.875,48.04166666666669
17622,0,6,4,8,5.199999809265137,12.390000343322754,-145.20833333333334,60.2916666666667
17623,0,4,23.799999237060547,11.699999809265137,1.7000000476837158,13.779999732971191,-97.79166666666669,24.375
17624,0,588,-2.5,11.100000381469727,7.090000152587891,11.170000076293945,-116.45833333333334,58.875
17625,0,1059,-6.300000190734863,10.300000190734863,45.869998931884766,9.260000228881836,-123.95833333333334,61.625
17626,0,200,-4.5,10.899999618530273,4.579999923706055,12.640000343322754,-95.95833333333336,56.458333333333364
17627,0,1364,4.199999809265137,14.399999618530273,53.20000076293945,9.140000343322754,-109.79166666666669,48.125
17628,0,70,24.5,9.699999809265137,6.760000228881836,12.569999694824219,-82.5416666666667,22.958333333333343
17629,0,1567,5.699999809265137,15.600000381469727,28.709999084472656,10.550000190734863,-120.95833333333334,43.625
17630,0,296,9.899999618530273,11.199999809265137,3.5899999141693115,13.350000381469727,-84.125,40.541666666666686
17631,0,759,21.200000762939453,18.399999618530273,42.529998779296875,9.619999885559082,-109.29166666666669,30.208333333333343
17632,0,77,-2.700000047683716,11,1,14.180000305175781,-83.7916666666667,53.54166666666669
17633,0,398,-2.5999999046325684,10,8.40999984741211,12.239999771118164,-73.0416666666667,52.125
17634,0,1825,-1.100000023841858,11.800000190734863,72.44999694824219,8.739999771118164,-117.20833333333334,52.95833333333336
17635,0,14,16.899999618530273,12.300000190734863,1.9600000381469727,13.399999618530273,-77.2916666666667,34.791666666666686
17636,0,2,26.100000381469727,9.800000190734863,7.110000133514404,13.149999618530273,-87.70833333333336,19.208333333333343
17637,0,1150,11.100000381469727,16.600000381469727,4.889999866485596,13.449999809265137,-101.875,38.791666666666686
17638,0,339,2,11.300000190734863,1.7100000381469727,13.869999885559082,-95.54166666666669,49.45833333333336
